Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias	Main.Row.Real	Main.Col.Real	Sub.Row.Real	Sub.Col.Real
1	1	35	42	Sample-2-2-4	Sample	12.5	Sample-862	4	4	2	9
1	1	35	43	Sample-2-2-5	Sample	6.25	Sample-862	4	4	2	10
1	1	35	44	PosCtrl-1-2	PosCtrl	50	PosCtrl-79	4	4	2	11
1	1	35	45	Sample-2-1-1	Sample	100	Sample-883	4	5	2	1
1	1	35	46	Sample-2-1-2	Sample	50	Sample-883	4	5	2	2
1	1	35	47	Sample-2-1-3	Sample	25	Sample-883	4	5	2	3
1	1	35	48	Sample-2-1-4	Sample	12.5	Sample-883	4	5	2	4
1	1	35	49	Sample-2-1-5	Sample	6.25	Sample-883	4	5	2	5
1	1	35	50	Sample-2-2-1	Sample	100	Sample-884	4	5	2	6
1	1	35	51	Sample-2-2-2	Sample	50	Sample-884	4	5	2	7
1	1	35	52	Sample-2-2-3	Sample	25	Sample-884	4	5	2	8
1	1	35	53	Sample-2-2-4	Sample	12.5	Sample-884	4	5	2	9
1	1	35	54	Sample-2-2-5	Sample	6.25	Sample-884	4	5	2	10
1	1	35	55	PosCtrl-1-2	PosCtrl	50	PosCtrl-81	4	5	2	11
1	1	35	56	Sample-2-1-1	Sample	100	Sample-905	4	6	2	1
1	1	35	57	Sample-2-1-2	Sample	50	Sample-905	4	6	2	2
1	1	35	58	Sample-2-1-3	Sample	25	Sample-905	4	6	2	3
1	1	35	59	Sample-2-1-4	Sample	12.5	Sample-905	4	6	2	4
1	1	35	60	Sample-2-1-5	Sample	6.25	Sample-905	4	6	2	5
1	1	35	61	Sample-2-2-1	Sample	100	Sample-906	4	6	2	6
1	1	35	62	Sample-2-2-2	Sample	50	Sample-906	4	6	2	7
1	1	35	63	Sample-2-2-3	Sample	25	Sample-906	4	6	2	8
1	1	35	64	Sample-2-2-4	Sample	12.5	Sample-906	4	6	2	9
1	1	35	65	Sample-2-2-5	Sample	6.25	Sample-906	4	6	2	10
1	1	35	66	PosCtrl-1-2	PosCtrl	50	PosCtrl-83	4	6	2	11
1	1	35	67	Sample-2-1-1	Sample	100	Sample-927	4	7	2	1
1	1	35	68	Sample-2-1-2	Sample	50	Sample-927	4	7	2	2
1	1	35	69	Sample-2-1-3	Sample	25	Sample-927	4	7	2	3
1	1	35	70	Sample-2-1-4	Sample	12.5	Sample-927	4	7	2	4
1	1	35	71	Sample-2-1-5	Sample	6.25	Sample-927	4	7	2	5
1	1	35	72	Sample-2-2-1	Sample	100	Sample-928	4	7	2	6
1	1	35	73	Sample-2-2-2	Sample	50	Sample-928	4	7	2	7
1	1	35	74	Sample-2-2-3	Sample	25	Sample-928	4	7	2	8
1	1	35	75	Sample-2-2-4	Sample	12.5	Sample-928	4	7	2	9
1	1	35	76	Sample-2-2-5	Sample	6.25	Sample-928	4	7	2	10
1	1	35	77	PosCtrl-1-2	PosCtrl	50	PosCtrl-85	4	7	2	11
1	1	35	78	Sample-2-1-1	Sample	100	Sample-949	4	8	2	1
1	1	35	79	Sample-2-1-2	Sample	50	Sample-949	4	8	2	2
1	1	35	80	Sample-2-1-3	Sample	25	Sample-949	4	8	2	3
1	1	35	81	Sample-2-1-4	Sample	12.5	Sample-949	4	8	2	4
1	1	35	82	Sample-2-1-5	Sample	6.25	Sample-949	4	8	2	5
1	1	35	83	Sample-2-2-1	Sample	100	Sample-950	4	8	2	6
1	1	35	84	Sample-2-2-2	Sample	50	Sample-950	4	8	2	7
1	1	35	85	Sample-2-2-3	Sample	25	Sample-950	4	8	2	8
1	1	35	86	Sample-2-2-4	Sample	12.5	Sample-950	4	8	2	9
1	1	35	87	Sample-2-2-5	Sample	6.25	Sample-950	4	8	2	10
1	1	35	88	PosCtrl-1-2	PosCtrl	50	PosCtrl-87	4	8	2	11
1	1	35	89	Sample-2-1-1	Sample	100	Sample-971	4	9	2	1
1	1	35	90	Sample-2-1-2	Sample	50	Sample-971	4	9	2	2
1	1	35	91	Sample-2-1-3	Sample	25	Sample-971	4	9	2	3
1	1	35	92	Sample-2-1-4	Sample	12.5	Sample-971	4	9	2	4
1	1	35	93	Sample-2-1-5	Sample	6.25	Sample-971	4	9	2	5
1	1	35	94	Sample-2-2-1	Sample	100	Sample-972	4	9	2	6
1	1	35	95	Sample-2-2-2	Sample	50	Sample-972	4	9	2	7
1	1	35	96	Sample-2-2-3	Sample	25	Sample-972	4	9	2	8
1	1	35	97	Sample-2-2-4	Sample	12.5	Sample-972	4	9	2	9
1	1	35	98	Sample-2-2-5	Sample	6.25	Sample-972	4	9	2	10
1	1	35	99	PosCtrl-1-2	PosCtrl	50	PosCtrl-89	4	9	2	11
1	1	35	100	Sample-2-1-1	Sample	100	Sample-993	4	10	2	1
1	1	35	101	Sample-2-1-2	Sample	50	Sample-993	4	10	2	2
1	1	35	102	Sample-2-1-3	Sample	25	Sample-993	4	10	2	3
1	1	35	103	Sample-2-1-4	Sample	12.5	Sample-993	4	10	2	4
1	1	35	104	Sample-2-1-5	Sample	6.25	Sample-993	4	10	2	5
1	1	35	105	Sample-2-2-1	Sample	100	Sample-994	4	10	2	6
1	1	35	106	Sample-2-2-2	Sample	50	Sample-994	4	10	2	7
1	1	35	107	Sample-2-2-3	Sample	25	Sample-994	4	10	2	8
1	1	35	108	Sample-2-2-4	Sample	12.5	Sample-994	4	10	2	9
1	1	35	109	Sample-2-2-5	Sample	6.25	Sample-994	4	10	2	10
1	1	35	110	PosCtrl-1-2	PosCtrl	50	PosCtrl-91	4	10	2	11
1	1	35	111	Sample-2-1-1	Sample	100	Sample-1015	4	11	2	1
1	1	35	112	Sample-2-1-2	Sample	50	Sample-1015	4	11	2	2
1	1	35	113	Sample-2-1-3	Sample	25	Sample-1015	4	11	2	3
1	1	35	114	Sample-2-1-4	Sample	12.5	Sample-1015	4	11	2	4
1	1	35	115	Sample-2-1-5	Sample	6.25	Sample-1015	4	11	2	5
1	1	35	116	Sample-2-2-1	Sample	100	Sample-1016	4	11	2	6
1	1	35	117	Sample-2-2-2	Sample	50	Sample-1016	4	11	2	7
1	1	35	118	Sample-2-2-3	Sample	25	Sample-1016	4	11	2	8
1	1	35	119	Sample-2-2-4	Sample	12.5	Sample-1016	4	11	2	9
1	1	35	120	Sample-2-2-5	Sample	6.25	Sample-1016	4	11	2	10
1	1	35	121	PosCtrl-1-2	PosCtrl	50	PosCtrl-93	4	11	2	11
1	1	35	122	Sample-2-1-1	Sample	100	Sample-1037	4	12	2	1
1	1	35	123	Sample-2-1-2	Sample	50	Sample-1037	4	12	2	2
1	1	35	124	Sample-2-1-3	Sample	25	Sample-1037	4	12	2	3
1	1	35	125	Sample-2-1-4	Sample	12.5	Sample-1037	4	12	2	4
1	1	35	126	Sample-2-1-5	Sample	6.25	Sample-1037	4	12	2	5
1	1	35	127	Sample-2-2-1	Sample	100	Sample-1038	4	12	2	6
1	1	35	128	Sample-2-2-2	Sample	50	Sample-1038	4	12	2	7
1	1	35	129	Sample-2-2-3	Sample	25	Sample-1038	4	12	2	8
1	1	35	130	Sample-2-2-4	Sample	12.5	Sample-1038	4	12	2	9
1	1	35	131	Sample-2-2-5	Sample	6.25	Sample-1038	4	12	2	10
1	1	35	132	PosCtrl-1-2	PosCtrl	50	PosCtrl-95	4	12	2	11
1	1	36	1	Sample-3-1-1	Sample	100	Sample-797	4	1	3	1
1	1	36	2	Sample-3-1-2	Sample	50	Sample-797	4	1	3	2
1	1	36	3	Sample-3-1-3	Sample	25	Sample-797	4	1	3	3
1	1	36	4	Sample-3-1-4	Sample	12.5	Sample-797	4	1	3	4
1	1	36	5	Sample-3-1-5	Sample	6.25	Sample-797	4	1	3	5
1	1	36	6	Sample-3-2-1	Sample	100	Sample-798	4	1	3	6
1	1	36	7	Sample-3-2-2	Sample	50	Sample-798	4	1	3	7
1	1	36	8	Sample-3-2-3	Sample	25	Sample-798	4	1	3	8
1	1	36	9	Sample-3-2-4	Sample	12.5	Sample-798	4	1	3	9
1	1	36	10	Sample-3-2-5	Sample	6.25	Sample-798	4	1	3	10
1	1	36	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-73	4	1	3	11
1	1	36	12	Sample-3-1-1	Sample	100	Sample-819	4	2	3	1
1	1	36	13	Sample-3-1-2	Sample	50	Sample-819	4	2	3	2
1	1	36	14	Sample-3-1-3	Sample	25	Sample-819	4	2	3	3
1	1	36	15	Sample-3-1-4	Sample	12.5	Sample-819	4	2	3	4
1	1	36	16	Sample-3-1-5	Sample	6.25	Sample-819	4	2	3	5
1	1	36	17	Sample-3-2-1	Sample	100	Sample-820	4	2	3	6
1	1	36	18	Sample-3-2-2	Sample	50	Sample-820	4	2	3	7
1	1	36	19	Sample-3-2-3	Sample	25	Sample-820	4	2	3	8
1	1	36	20	Sample-3-2-4	Sample	12.5	Sample-820	4	2	3	9
1	1	36	21	Sample-3-2-5	Sample	6.25	Sample-820	4	2	3	10
1	1	36	22	PosCtrl-1-3	PosCtrl	25	PosCtrl-75	4	2	3	11
1	1	36	23	Sample-3-1-1	Sample	100	Sample-841	4	3	3	1
1	1	36	24	Sample-3-1-2	Sample	50	Sample-841	4	3	3	2
1	1	36	25	Sample-3-1-3	Sample	25	Sample-841	4	3	3	3
1	1	36	26	Sample-3-1-4	Sample	12.5	Sample-841	4	3	3	4
1	1	36	27	Sample-3-1-5	Sample	6.25	Sample-841	4	3	3	5
1	1	36	28	Sample-3-2-1	Sample	100	Sample-842	4	3	3	6
1	1	36	29	Sample-3-2-2	Sample	50	Sample-842	4	3	3	7
1	1	36	30	Sample-3-2-3	Sample	25	Sample-842	4	3	3	8
1	1	36	31	Sample-3-2-4	Sample	12.5	Sample-842	4	3	3	9
1	1	36	32	Sample-3-2-5	Sample	6.25	Sample-842	4	3	3	10
1	1	36	33	PosCtrl-1-3	PosCtrl	25	PosCtrl-77	4	3	3	11
1	1	36	34	Sample-3-1-1	Sample	100	Sample-863	4	4	3	1
1	1	36	35	Sample-3-1-2	Sample	50	Sample-863	4	4	3	2
1	1	36	36	Sample-3-1-3	Sample	25	Sample-863	4	4	3	3
1	1	36	37	Sample-3-1-4	Sample	12.5	Sample-863	4	4	3	4
1	1	36	38	Sample-3-1-5	Sample	6.25	Sample-863	4	4	3	5
1	1	36	39	Sample-3-2-1	Sample	100	Sample-864	4	4	3	6
1	1	36	40	Sample-3-2-2	Sample	50	Sample-864	4	4	3	7
1	1	36	41	Sample-3-2-3	Sample	25	Sample-864	4	4	3	8
1	1	36	42	Sample-3-2-4	Sample	12.5	Sample-864	4	4	3	9
1	1	36	43	Sample-3-2-5	Sample	6.25	Sample-864	4	4	3	10
1	1	36	44	PosCtrl-1-3	PosCtrl	25	PosCtrl-79	4	4	3	11
1	1	36	45	Sample-3-1-1	Sample	100	Sample-885	4	5	3	1
1	1	36	46	Sample-3-1-2	Sample	50	Sample-885	4	5	3	2
1	1	36	47	Sample-3-1-3	Sample	25	Sample-885	4	5	3	3
1	1	36	48	Sample-3-1-4	Sample	12.5	Sample-885	4	5	3	4
1	1	36	49	Sample-3-1-5	Sample	6.25	Sample-885	4	5	3	5
1	1	36	50	Sample-3-2-1	Sample	100	Sample-886	4	5	3	6
1	1	36	51	Sample-3-2-2	Sample	50	Sample-886	4	5	3	7
1	1	36	52	Sample-3-2-3	Sample	25	Sample-886	4	5	3	8
1	1	36	53	Sample-3-2-4	Sample	12.5	Sample-886	4	5	3	9
1	1	36	54	Sample-3-2-5	Sample	6.25	Sample-886	4	5	3	10
1	1	36	55	PosCtrl-1-3	PosCtrl	25	PosCtrl-81	4	5	3	11
1	1	36	56	Sample-3-1-1	Sample	100	Sample-907	4	6	3	1
1	1	36	57	Sample-3-1-2	Sample	50	Sample-907	4	6	3	2
1	1	36	58	Sample-3-1-3	Sample	25	Sample-907	4	6	3	3
1	1	36	59	Sample-3-1-4	Sample	12.5	Sample-907	4	6	3	4
1	1	36	60	Sample-3-1-5	Sample	6.25	Sample-907	4	6	3	5
1	1	36	61	Sample-3-2-1	Sample	100	Sample-908	4	6	3	6
1	1	36	62	Sample-3-2-2	Sample	50	Sample-908	4	6	3	7
1	1	36	63	Sample-3-2-3	Sample	25	Sample-908	4	6	3	8
1	1	36	64	Sample-3-2-4	Sample	12.5	Sample-908	4	6	3	9
1	1	36	65	Sample-3-2-5	Sample	6.25	Sample-908	4	6	3	10
1	1	36	66	PosCtrl-1-3	PosCtrl	25	PosCtrl-83	4	6	3	11
1	1	36	67	Sample-3-1-1	Sample	100	Sample-929	4	7	3	1
1	1	36	68	Sample-3-1-2	Sample	50	Sample-929	4	7	3	2
1	1	36	69	Sample-3-1-3	Sample	25	Sample-929	4	7	3	3
1	1	36	70	Sample-3-1-4	Sample	12.5	Sample-929	4	7	3	4
1	1	36	71	Sample-3-1-5	Sample	6.25	Sample-929	4	7	3	5
1	1	36	72	Sample-3-2-1	Sample	100	Sample-930	4	7	3	6
1	1	36	73	Sample-3-2-2	Sample	50	Sample-930	4	7	3	7
1	1	36	74	Sample-3-2-3	Sample	25	Sample-930	4	7	3	8
1	1	36	75	Sample-3-2-4	Sample	12.5	Sample-930	4	7	3	9
1	1	36	76	Sample-3-2-5	Sample	6.25	Sample-930	4	7	3	10
1	1	36	77	PosCtrl-1-3	PosCtrl	25	PosCtrl-85	4	7	3	11
1	1	36	78	Sample-3-1-1	Sample	100	Sample-951	4	8	3	1
1	1	36	79	Sample-3-1-2	Sample	50	Sample-951	4	8	3	2
1	1	36	80	Sample-3-1-3	Sample	25	Sample-951	4	8	3	3
1	1	36	81	Sample-3-1-4	Sample	12.5	Sample-951	4	8	3	4
1	1	36	82	Sample-3-1-5	Sample	6.25	Sample-951	4	8	3	5
1	1	36	83	Sample-3-2-1	Sample	100	Sample-952	4	8	3	6
1	1	36	84	Sample-3-2-2	Sample	50	Sample-952	4	8	3	7
1	1	36	85	Sample-3-2-3	Sample	25	Sample-952	4	8	3	8
1	1	36	86	Sample-3-2-4	Sample	12.5	Sample-952	4	8	3	9
1	1	36	87	Sample-3-2-5	Sample	6.25	Sample-952	4	8	3	10
1	1	36	88	PosCtrl-1-3	PosCtrl	25	PosCtrl-87	4	8	3	11
1	1	36	89	Sample-3-1-1	Sample	100	Sample-973	4	9	3	1
1	1	36	90	Sample-3-1-2	Sample	50	Sample-973	4	9	3	2
1	1	36	91	Sample-3-1-3	Sample	25	Sample-973	4	9	3	3
1	1	36	92	Sample-3-1-4	Sample	12.5	Sample-973	4	9	3	4
1	1	36	93	Sample-3-1-5	Sample	6.25	Sample-973	4	9	3	5
1	1	36	94	Sample-3-2-1	Sample	100	Sample-974	4	9	3	6
1	1	36	95	Sample-3-2-2	Sample	50	Sample-974	4	9	3	7
1	1	36	96	Sample-3-2-3	Sample	25	Sample-974	4	9	3	8
1	1	36	97	Sample-3-2-4	Sample	12.5	Sample-974	4	9	3	9
1	1	36	98	Sample-3-2-5	Sample	6.25	Sample-974	4	9	3	10
1	1	36	99	PosCtrl-1-3	PosCtrl	25	PosCtrl-89	4	9	3	11
1	1	36	100	Sample-3-1-1	Sample	100	Sample-995	4	10	3	1
1	1	36	101	Sample-3-1-2	Sample	50	Sample-995	4	10	3	2
1	1	36	102	Sample-3-1-3	Sample	25	Sample-995	4	10	3	3
1	1	36	103	Sample-3-1-4	Sample	12.5	Sample-995	4	10	3	4
1	1	36	104	Sample-3-1-5	Sample	6.25	Sample-995	4	10	3	5
1	1	36	105	Sample-3-2-1	Sample	100	Sample-996	4	10	3	6
1	1	36	106	Sample-3-2-2	Sample	50	Sample-996	4	10	3	7
1	1	36	107	Sample-3-2-3	Sample	25	Sample-996	4	10	3	8
1	1	36	108	Sample-3-2-4	Sample	12.5	Sample-996	4	10	3	9
1	1	36	109	Sample-3-2-5	Sample	6.25	Sample-996	4	10	3	10
1	1	36	110	PosCtrl-1-3	PosCtrl	25	PosCtrl-91	4	10	3	11
1	1	36	111	Sample-3-1-1	Sample	100	Sample-1017	4	11	3	1
1	1	36	112	Sample-3-1-2	Sample	50	Sample-1017	4	11	3	2
1	1	36	113	Sample-3-1-3	Sample	25	Sample-1017	4	11	3	3
1	1	36	114	Sample-3-1-4	Sample	12.5	Sample-1017	4	11	3	4
1	1	36	115	Sample-3-1-5	Sample	6.25	Sample-1017	4	11	3	5
1	1	36	116	Sample-3-2-1	Sample	100	Sample-1018	4	11	3	6
1	1	36	117	Sample-3-2-2	Sample	50	Sample-1018	4	11	3	7
1	1	36	118	Sample-3-2-3	Sample	25	Sample-1018	4	11	3	8
1	1	36	119	Sample-3-2-4	Sample	12.5	Sample-1018	4	11	3	9
1	1	36	120	Sample-3-2-5	Sample	6.25	Sample-1018	4	11	3	10
1	1	36	121	PosCtrl-1-3	PosCtrl	25	PosCtrl-93	4	11	3	11
1	1	36	122	Sample-3-1-1	Sample	100	Sample-1039	4	12	3	1
1	1	36	123	Sample-3-1-2	Sample	50	Sample-1039	4	12	3	2
1	1	36	124	Sample-3-1-3	Sample	25	Sample-1039	4	12	3	3
1	1	36	125	Sample-3-1-4	Sample	12.5	Sample-1039	4	12	3	4
1	1	36	126	Sample-3-1-5	Sample	6.25	Sample-1039	4	12	3	5
1	1	36	127	Sample-3-2-1	Sample	100	Sample-1040	4	12	3	6
1	1	36	128	Sample-3-2-2	Sample	50	Sample-1040	4	12	3	7
1	1	36	129	Sample-3-2-3	Sample	25	Sample-1040	4	12	3	8
1	1	36	130	Sample-3-2-4	Sample	12.5	Sample-1040	4	12	3	9
1	1	36	131	Sample-3-2-5	Sample	6.25	Sample-1040	4	12	3	10
1	1	36	132	PosCtrl-1-3	PosCtrl	25	PosCtrl-95	4	12	3	11
1	1	37	1	Sample-4-1-1	Sample	100	Sample-799	4	1	4	1
1	1	37	2	Sample-4-1-2	Sample	50	Sample-799	4	1	4	2
1	1	37	3	Sample-4-1-3	Sample	25	Sample-799	4	1	4	3
1	1	37	4	Sample-4-1-4	Sample	12.5	Sample-799	4	1	4	4
1	1	37	5	Sample-4-1-5	Sample	6.25	Sample-799	4	1	4	5
1	1	37	6	Sample-4-2-1	Sample	100	Sample-800	4	1	4	6
1	1	37	7	Sample-4-2-2	Sample	50	Sample-800	4	1	4	7
1	1	37	8	Sample-4-2-3	Sample	25	Sample-800	4	1	4	8
1	1	37	9	Sample-4-2-4	Sample	12.5	Sample-800	4	1	4	9
1	1	37	10	Sample-4-2-5	Sample	6.25	Sample-800	4	1	4	10
1	1	37	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-73	4	1	4	11
1	1	37	12	Sample-4-1-1	Sample	100	Sample-821	4	2	4	1
1	1	37	13	Sample-4-1-2	Sample	50	Sample-821	4	2	4	2
1	1	37	14	Sample-4-1-3	Sample	25	Sample-821	4	2	4	3
1	1	37	15	Sample-4-1-4	Sample	12.5	Sample-821	4	2	4	4
1	1	37	16	Sample-4-1-5	Sample	6.25	Sample-821	4	2	4	5
1	1	37	17	Sample-4-2-1	Sample	100	Sample-822	4	2	4	6
1	1	37	18	Sample-4-2-2	Sample	50	Sample-822	4	2	4	7
1	1	37	19	Sample-4-2-3	Sample	25	Sample-822	4	2	4	8
1	1	37	20	Sample-4-2-4	Sample	12.5	Sample-822	4	2	4	9
1	1	37	21	Sample-4-2-5	Sample	6.25	Sample-822	4	2	4	10
1	1	37	22	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-75	4	2	4	11
1	1	37	23	Sample-4-1-1	Sample	100	Sample-843	4	3	4	1
1	1	37	24	Sample-4-1-2	Sample	50	Sample-843	4	3	4	2
1	1	37	25	Sample-4-1-3	Sample	25	Sample-843	4	3	4	3
1	1	37	26	Sample-4-1-4	Sample	12.5	Sample-843	4	3	4	4
1	1	37	27	Sample-4-1-5	Sample	6.25	Sample-843	4	3	4	5
1	1	37	28	Sample-4-2-1	Sample	100	Sample-844	4	3	4	6
1	1	37	29	Sample-4-2-2	Sample	50	Sample-844	4	3	4	7
1	1	37	30	Sample-4-2-3	Sample	25	Sample-844	4	3	4	8
1	1	37	31	Sample-4-2-4	Sample	12.5	Sample-844	4	3	4	9
1	1	37	32	Sample-4-2-5	Sample	6.25	Sample-844	4	3	4	10
1	1	37	33	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-77	4	3	4	11
1	1	37	34	Sample-4-1-1	Sample	100	Sample-865	4	4	4	1
1	1	37	35	Sample-4-1-2	Sample	50	Sample-865	4	4	4	2
1	1	37	36	Sample-4-1-3	Sample	25	Sample-865	4	4	4	3
1	1	37	37	Sample-4-1-4	Sample	12.5	Sample-865	4	4	4	4
1	1	37	38	Sample-4-1-5	Sample	6.25	Sample-865	4	4	4	5
1	1	37	39	Sample-4-2-1	Sample	100	Sample-866	4	4	4	6
1	1	37	40	Sample-4-2-2	Sample	50	Sample-866	4	4	4	7
1	1	37	41	Sample-4-2-3	Sample	25	Sample-866	4	4	4	8
1	1	37	42	Sample-4-2-4	Sample	12.5	Sample-866	4	4	4	9
1	1	37	43	Sample-4-2-5	Sample	6.25	Sample-866	4	4	4	10
1	1	37	44	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-79	4	4	4	11
1	1	37	45	Sample-4-1-1	Sample	100	Sample-887	4	5	4	1
1	1	37	46	Sample-4-1-2	Sample	50	Sample-887	4	5	4	2
1	1	37	47	Sample-4-1-3	Sample	25	Sample-887	4	5	4	3
1	1	37	48	Sample-4-1-4	Sample	12.5	Sample-887	4	5	4	4
1	1	37	49	Sample-4-1-5	Sample	6.25	Sample-887	4	5	4	5
1	1	37	50	Sample-4-2-1	Sample	100	Sample-888	4	5	4	6
1	1	37	51	Sample-4-2-2	Sample	50	Sample-888	4	5	4	7
1	1	37	52	Sample-4-2-3	Sample	25	Sample-888	4	5	4	8
1	1	37	53	Sample-4-2-4	Sample	12.5	Sample-888	4	5	4	9
1	1	37	54	Sample-4-2-5	Sample	6.25	Sample-888	4	5	4	10
1	1	37	55	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-81	4	5	4	11
1	1	37	56	Sample-4-1-1	Sample	100	Sample-909	4	6	4	1
1	1	37	57	Sample-4-1-2	Sample	50	Sample-909	4	6	4	2
1	1	37	58	Sample-4-1-3	Sample	25	Sample-909	4	6	4	3
1	1	37	59	Sample-4-1-4	Sample	12.5	Sample-909	4	6	4	4
1	1	37	60	Sample-4-1-5	Sample	6.25	Sample-909	4	6	4	5
1	1	37	61	Sample-4-2-1	Sample	100	Sample-910	4	6	4	6
1	1	37	62	Sample-4-2-2	Sample	50	Sample-910	4	6	4	7
1	1	37	63	Sample-4-2-3	Sample	25	Sample-910	4	6	4	8
1	1	37	64	Sample-4-2-4	Sample	12.5	Sample-910	4	6	4	9
1	1	37	65	Sample-4-2-5	Sample	6.25	Sample-910	4	6	4	10
1	1	37	66	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-83	4	6	4	11
1	1	37	67	Sample-4-1-1	Sample	100	Sample-931	4	7	4	1
1	1	37	68	Sample-4-1-2	Sample	50	Sample-931	4	7	4	2
1	1	37	69	Sample-4-1-3	Sample	25	Sample-931	4	7	4	3
1	1	37	70	Sample-4-1-4	Sample	12.5	Sample-931	4	7	4	4
1	1	37	71	Sample-4-1-5	Sample	6.25	Sample-931	4	7	4	5
1	1	37	72	Sample-4-2-1	Sample	100	Sample-932	4	7	4	6
1	1	37	73	Sample-4-2-2	Sample	50	Sample-932	4	7	4	7
1	1	37	74	Sample-4-2-3	Sample	25	Sample-932	4	7	4	8
1	1	37	75	Sample-4-2-4	Sample	12.5	Sample-932	4	7	4	9
1	1	37	76	Sample-4-2-5	Sample	6.25	Sample-932	4	7	4	10
1	1	37	77	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-85	4	7	4	11
1	1	37	78	Sample-4-1-1	Sample	100	Sample-953	4	8	4	1
1	1	37	79	Sample-4-1-2	Sample	50	Sample-953	4	8	4	2
1	1	37	80	Sample-4-1-3	Sample	25	Sample-953	4	8	4	3
1	1	37	81	Sample-4-1-4	Sample	12.5	Sample-953	4	8	4	4
1	1	37	82	Sample-4-1-5	Sample	6.25	Sample-953	4	8	4	5
1	1	37	83	Sample-4-2-1	Sample	100	Sample-954	4	8	4	6
1	1	37	84	Sample-4-2-2	Sample	50	Sample-954	4	8	4	7
1	1	37	85	Sample-4-2-3	Sample	25	Sample-954	4	8	4	8
1	1	37	86	Sample-4-2-4	Sample	12.5	Sample-954	4	8	4	9
1	1	37	87	Sample-4-2-5	Sample	6.25	Sample-954	4	8	4	10
1	1	37	88	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-87	4	8	4	11
1	1	37	89	Sample-4-1-1	Sample	100	Sample-975	4	9	4	1
1	1	37	90	Sample-4-1-2	Sample	50	Sample-975	4	9	4	2
1	1	37	91	Sample-4-1-3	Sample	25	Sample-975	4	9	4	3
1	1	37	92	Sample-4-1-4	Sample	12.5	Sample-975	4	9	4	4
1	1	37	93	Sample-4-1-5	Sample	6.25	Sample-975	4	9	4	5
1	1	37	94	Sample-4-2-1	Sample	100	Sample-976	4	9	4	6
1	1	37	95	Sample-4-2-2	Sample	50	Sample-976	4	9	4	7
1	1	37	96	Sample-4-2-3	Sample	25	Sample-976	4	9	4	8
1	1	37	97	Sample-4-2-4	Sample	12.5	Sample-976	4	9	4	9
1	1	37	98	Sample-4-2-5	Sample	6.25	Sample-976	4	9	4	10
1	1	37	99	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-89	4	9	4	11
1	1	37	100	Sample-4-1-1	Sample	100	Sample-997	4	10	4	1
1	1	37	101	Sample-4-1-2	Sample	50	Sample-997	4	10	4	2
1	1	37	102	Sample-4-1-3	Sample	25	Sample-997	4	10	4	3
1	1	37	103	Sample-4-1-4	Sample	12.5	Sample-997	4	10	4	4
1	1	37	104	Sample-4-1-5	Sample	6.25	Sample-997	4	10	4	5
1	1	37	105	Sample-4-2-1	Sample	100	Sample-998	4	10	4	6
1	1	37	106	Sample-4-2-2	Sample	50	Sample-998	4	10	4	7
1	1	37	107	Sample-4-2-3	Sample	25	Sample-998	4	10	4	8
1	1	37	108	Sample-4-2-4	Sample	12.5	Sample-998	4	10	4	9
1	1	37	109	Sample-4-2-5	Sample	6.25	Sample-998	4	10	4	10
1	1	37	110	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-91	4	10	4	11
1	1	37	111	Sample-4-1-1	Sample	100	Sample-1019	4	11	4	1
1	1	37	112	Sample-4-1-2	Sample	50	Sample-1019	4	11	4	2
1	1	37	113	Sample-4-1-3	Sample	25	Sample-1019	4	11	4	3
1	1	37	114	Sample-4-1-4	Sample	12.5	Sample-1019	4	11	4	4
1	1	37	115	Sample-4-1-5	Sample	6.25	Sample-1019	4	11	4	5
1	1	37	116	Sample-4-2-1	Sample	100	Sample-1020	4	11	4	6
1	1	37	117	Sample-4-2-2	Sample	50	Sample-1020	4	11	4	7
1	1	37	118	Sample-4-2-3	Sample	25	Sample-1020	4	11	4	8
1	1	37	119	Sample-4-2-4	Sample	12.5	Sample-1020	4	11	4	9
1	1	37	120	Sample-4-2-5	Sample	6.25	Sample-1020	4	11	4	10
1	1	37	121	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-93	4	11	4	11
1	1	37	122	Sample-4-1-1	Sample	100	Sample-1041	4	12	4	1
1	1	37	123	Sample-4-1-2	Sample	50	Sample-1041	4	12	4	2
1	1	37	124	Sample-4-1-3	Sample	25	Sample-1041	4	12	4	3
1	1	37	125	Sample-4-1-4	Sample	12.5	Sample-1041	4	12	4	4
1	1	37	126	Sample-4-1-5	Sample	6.25	Sample-1041	4	12	4	5
1	1	37	127	Sample-4-2-1	Sample	100	Sample-1042	4	12	4	6
1	1	37	128	Sample-4-2-2	Sample	50	Sample-1042	4	12	4	7
